observations,auc,accuracy,balanced_accuracy,precision,recall,f1,brier,trade_rate,mean_strategy_return,strategy_sharpe,max_drawdown,accuracy_binom_pvalue_vs_0p50,strategy_mean_ttest_pvalue_gt_0,strategy_mean_permutation_pvalue,confusion_matrix_tn_fp_fn_tp,fold,feature_set,model,feature_count,val_auc,val_accuracy,threshold,youden_j
63,0.5221052631578947,0.5079365079365079,0.5373684210526316,0.6521739130434783,0.39473684210526316,0.4918032786885246,0.2575060905216956,0.36507936507936506,0.00601487067655465,5.155324820960786,-0.036777910919911005,0.5,0.006507653559508592,,"[[17, 8], [23, 15]]",7,market_only,random_forest,7,0.5527447508221603,0.5634920634920635,0.49373568947645136,0.15886668353149092
63,0.4936842105263157,0.4126984126984127,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,,0.015873015873015872,0.0013396324791646603,2.0160645150967413,0.0,0.9350410384887238,0.16059874123158413,,"[[25, 0], [37, 1]]",7,market_only,svm_linear,7,0.45484442195800656,0.5158730158730159,0.8012132954139175,-0.005565393372122779
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",8,market_only,majority_class,7,0.5,0.4523809523809524,,
63,0.5725806451612904,0.5714285714285714,0.5756048387096775,0.6666666666666666,0.3125,0.425531914893617,0.2532389967710988,0.23809523809523808,0.004032435958714671,2.229019882650808,-0.0694841966737848,0.15675152664822642,0.13657946418709965,,"[[26, 5], [22, 10]]",8,market_only,logistic_regression,7,0.4340198321891686,0.5,0.5128120763120569,0.05644546147978616
63,0.5866935483870968,0.49206349206349204,0.49747983870967744,0.5,0.15625,0.23809523809523808,0.24844506901753438,0.15873015873015872,0.00020687127546113165,0.43468360404172357,-0.04031354824436095,0.5993467537479669,0.41499976237182046,,"[[26, 5], [27, 5]]",8,market_only,random_forest,7,0.5664886854818206,0.5634920634920635,0.5090068073463798,0.17543859649122606
63,0.5776209677419355,0.47619047619047616,0.48336693548387094,0.3333333333333333,0.03125,0.05714285714285714,,0.047619047619047616,6.160102890393495e-05,0.3545637591114799,-0.014483572169662673,0.6926724921172691,0.43048491233195585,,"[[29, 2], [31, 1]]",8,market_only,svm_linear,7,0.44012204424103735,0.47619047619047616,0.7711999365842664,0.037376048817695996
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",9,market_only,majority_class,7,0.5,0.4444444444444444,,
63,0.5216049382716049,0.4444444444444444,0.5,0.5714285714285714,0.1111111111111111,0.18604651162790697,0.2592508880277658,0.1111111111111111,0.0016227147835417984,2.4556462899308262,-0.03306136970149831,0.8432484733517736,0.11391201829764709,,"[[24, 3], [32, 4]]",9,market_only,logistic_regression,7,0.5155612244897959,0.5,0.5165295752367963,0.09999999999999858
63,0.5267489711934157,0.5396825396825397,0.5601851851851852,0.6521739130434783,0.4166666666666667,0.5084745762711864,0.25408452281204896,0.36507936507936506,0.004264809602781698,3.620092603550029,-0.06870355810571438,0.3073275078827309,0.03871386505730945,,"[[19, 8], [21, 15]]",9,market_only,random_forest,7,0.5803571428571429,0.5952380952380952,0.4911938738577626,0.20357142857142696
63,0.5462962962962963,0.5714285714285714,0.5509259259259259,0.6097560975609756,0.6944444444444444,0.6493506493506493,,0.6507936507936508,0.0006648576070069958,0.4104889789625898,-0.12095505857729472,0.15675152664822642,0.419662917254878,,"[[11, 16], [11, 25]]",9,market_only,svm_linear,7,0.5219387755102041,0.5476190476190477,-0.19634507811948773,0.08571428571428635
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",1,market_macro,majority_class,10,0.5,0.4365079365079365,,
63,0.42592592592592593,0.4126984126984127,0.47685185185185186,0.3333333333333333,0.027777777777777776,0.05128205128205128,0.25639362049779574,0.047619047619047616,-0.00011920304169068258,-0.4616717239827779,-0.017636442464771362,0.9350410384887238,0.5901873321059792,,"[[25, 2], [35, 1]]",1,market_macro,logistic_regression,10,0.4865556978233035,0.47619047619047616,0.5742910922404588,0.041741357234314935
63,0.4495884773662551,0.42857142857142855,0.4305555555555556,0.5,0.4166666666666667,0.45454545454545453,0.2555433558334126,0.47619047619047616,0.004625009564132408,2.922247942397186,-0.08736654204997618,0.8963160500715729,0.07612141734354182,,"[[12, 15], [21, 15]]",1,market_macro,random_forest,10,0.49218950064020484,0.5,0.5380344809600391,0.05121638924455868
63,0.43415637860082307,0.36507936507936506,0.4212962962962963,0.16666666666666666,0.027777777777777776,0.047619047619047616,,0.09523809523809523,-0.0002757564918673238,-1.050036265042643,-0.02576301648380175,0.9887125136633714,0.6978313996878478,,"[[22, 5], [35, 1]]",1,market_macro,svm_linear,10,0.4973111395646607,0.48412698412698413,0.8174951780593133,0.043533930857874686
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",2,market_macro,majority_class,10,0.5,0.4523809523809524,,
63,0.513265306122449,0.5079365079365079,0.46428571428571425,0.2857142857142857,0.07142857142857142,0.11428571428571428,0.2582461471658275,0.1111111111111111,-0.0018288731878762382,-2.0622642703303278,-0.15603319836213392,0.5,0.844838792202438,,"[[30, 5], [26, 2]]",2,market_macro,logistic_regression,10,0.4429188914314773,0.47619047619047616,0.5909979886357986,0.037376048817695996
63,0.5510204081632653,0.5396825396825397,0.48928571428571427,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.254257148642653,0.047619047619047616,-0.002222602367651281,-2.714149754768369,-0.13567172931353277,0.3073275078827309,0.9084400611038299,,"[[33, 2], [27, 1]]",2,market_macro,random_forest,10,0.43707093821510307,0.4603174603174603,0.5990502774231408,0.005339435545385289
63,0.5112244897959184,0.5079365079365079,0.4607142857142857,0.2,0.03571428571428571,0.06060606060606061,,0.07936507936507936,-0.0024255222402606493,-2.954780456813514,-0.15603319836213392,0.5,0.9260971387421387,,"[[31, 4], [27, 1]]",2,market_macro,svm_linear,10,0.4286803966437834,0.47619047619047616,1.0806255162586926,0.037376048817695996
63,0.5,0.5238095238095238,0.5,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,,0.0,0.40065324625203314,,,"[[33, 0], [30, 0]]",3,market_macro,majority_class,10,0.5,0.49206349206349204,,
63,0.5424242424242425,0.5238095238095238,0.5424242424242425,0.5,0.9333333333333333,0.6511627906976745,0.2538686168936627,0.8888888888888888,0.0016106128936294222,0.9310489455197557,-0.1586149336971323,0.40065324625203314,0.3229151594760721,,"[[5, 28], [2, 28]]",3,market_macro,logistic_regression,10,0.49319556451612906,0.5396825396825397,0.5032199983489887,0.0715725806451607
63,0.43535353535353527,0.42857142857142855,0.446969696969697,0.44642857142857145,0.8333333333333334,0.5813953488372093,0.26134965265843746,0.8888888888888888,-0.0011289603215480827,-0.6631928733274358,-0.18116853486249096,0.8963160500715729,0.6283505396220621,,"[[2, 31], [5, 25]]",3,market_macro,random_forest,10,0.49193548387096775,0.5158730158730159,0.5303898576799516,0.031754032258064335
63,0.5313131313131313,0.49206349206349204,0.5136363636363637,0.48333333333333334,0.9666666666666667,0.6444444444444445,,0.9523809523809523,0.0009734945672876922,0.5558949577135708,-0.15861493369713198,0.5993467537479669,0.391835155710368,,"[[2, 31], [1, 29]]",3,market_macro,svm_linear,10,0.48487903225806456,0.5396825396825397,0.1448080863849575,0.0730846774193541
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",4,market_macro,majority_class,10,0.5,0.5396825396825397,,
63,0.6411290322580646,0.6349206349206349,0.6335685483870968,0.6216216216216216,0.71875,0.6666666666666666,0.24316383098320143,0.5873015873015873,0.005362658157131746,3.810116864071977,-0.10584325693528696,0.021478272762194606,0.03172569680432236,,"[[17, 14], [9, 23]]",4,market_macro,logistic_regression,10,0.5398073022312373,0.5714285714285714,0.5389661744346064,0.16784989858011723
63,0.53125,0.47619047619047616,0.47530241935483875,0.4857142857142857,0.53125,0.5074626865671642,0.24807962732625186,0.5555555555555556,0.0013377771908024744,1.0146119734951358,-0.10553297905377634,0.6926724921172691,0.30828112326526375,,"[[13, 18], [15, 17]]",4,market_macro,random_forest,10,0.5555273833671399,0.5634920634920635,0.5232462758494475,0.1759634888438084
63,0.689516129032258,0.5873015873015873,0.5902217741935484,0.65,0.40625,0.5,,0.31746031746031744,0.0026918879643456723,2.2604416950677533,-0.11524959704266946,0.10368394992842711,0.13326017914215219,,"[[24, 7], [19, 13]]",4,market_macro,svm_linear,10,0.531947261663286,0.5476190476190477,0.7179382215969475,0.09584178498985513
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",5,market_macro,majority_class,10,0.5,0.5079365079365079,,
63,0.4785714285714286,0.4603174603174603,0.48214285714285715,0.4318181818181818,0.6785714285714286,0.5277777777777778,0.2565963116210621,0.6984126984126984,-0.002250571660024923,-1.783793704209346,-0.2157373824585055,0.7750187318548887,0.810155773867445,,"[[10, 25], [9, 19]]",5,market_macro,logistic_regression,10,0.594758064516129,0.6031746031746031,0.5170361132131586,0.2111895161290286
63,0.5102040816326531,0.5555555555555556,0.5035714285714286,0.5,0.03571428571428571,0.06666666666666667,0.25594766240328537,0.031746031746031744,0.0001346701212657096,0.4195915632601047,-0.024047240629430644,0.22498126814511127,0.41790713476155333,,"[[34, 1], [27, 1]]",5,market_macro,random_forest,10,0.4964717741935484,0.5317460317460317,0.5808676584152377,0.04939516129032176
63,0.45918367346938777,0.4603174603174603,0.4714285714285714,0.42105263157894735,0.5714285714285714,0.48484848484848486,,0.6031746031746031,-0.003778033789147572,-2.585094182990198,-0.26978916169384226,0.7750187318548887,0.8977352503044718,,"[[13, 22], [12, 16]]",5,market_macro,svm_linear,10,0.587953629032258,0.626984126984127,0.5031834015864076,0.2555443548387053
63,0.5,0.5079365079365079,0.5,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,,0.0,0.5,,,"[[32, 0], [31, 0]]",6,market_macro,majority_class,10,0.5,0.5238095238095238,,
63,0.5413306451612904,0.5873015873015873,0.5877016129032258,0.5757575757575758,0.6129032258064516,0.59375,0.2509520297781543,0.5238095238095238,-0.0006237502489498013,-0.402242566539279,-0.17583849748890612,0.10368394992842711,0.5787450292011395,,"[[18, 14], [12, 19]]",6,market_macro,logistic_regression,10,0.554040404040404,0.5714285714285714,0.5033119494567106,0.16666666666666274
63,0.6370967741935484,0.5873015873015873,0.5897177419354839,0.5609756097560976,0.7419354838709677,0.6388888888888888,0.2434662431549814,0.6507936507936508,0.0009088443336407287,0.3809393492951518,-0.1569437504117377,0.10368394992842711,0.4253738187260051,,"[[14, 18], [8, 23]]",6,market_macro,random_forest,10,0.49772727272727274,0.5158730158730159,0.4825170580323166,0.06060606060605833
63,0.532258064516129,0.5714285714285714,0.5675403225806451,0.625,0.3225806451612903,0.425531914893617,,0.25396825396825395,0.0009912228590425686,0.8103094405168862,-0.11475484607066533,0.15675152664822642,0.3445602246608207,,"[[26, 6], [21, 10]]",6,market_macro,svm_linear,10,0.5525252525252526,0.5793650793650794,0.6022608649371656,0.14999999999999697
63,0.5,0.3968253968253968,0.5,0.0,0.0,0.0,0.6031746031746031,0.0,0.0,,0.0,0.9615370831951954,,,"[[25, 0], [38, 0]]",7,market_macro,majority_class,10,0.5,0.5317460317460317,,
63,0.523157894736842,0.4603174603174603,0.5526315789473684,1.0,0.10526315789473684,0.19047619047619047,0.26398689876288123,0.06349206349206349,0.002829725514927941,3.6194434996364717,0.0,0.7750187318548887,0.03873977932674919,,"[[25, 0], [34, 4]]",7,market_macro,logistic_regression,10,0.49962054136099165,0.5238095238095238,0.5198915262520425,0.041740450290916664
63,0.4242105263157894,0.4444444444444444,0.5394736842105263,1.0,0.07894736842105263,0.14634146341463414,0.26141804561671755,0.047619047619047616,0.0020964116754188904,2.8910159022474304,0.0,0.8432484733517736,0.07829981701831523,,"[[25, 0], [35, 3]]",7,market_macro,random_forest,10,0.5110043005312421,0.5317460317460317,0.5321717824470596,0.04452314697697807
63,0.5284210526315789,0.4126984126984127,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,,0.015873015873015872,0.0013396324791646603,2.0160645150967413,0.0,0.9350410384887238,0.16059874123158413,,"[[25, 0], [37, 1]]",7,market_macro,svm_linear,10,0.4981027068049583,0.5476190476190477,0.6374019940260053,0.06425499620541206
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",8,market_macro,majority_class,10,0.5,0.4523809523809524,,
63,0.5695564516129032,0.49206349206349204,0.4954637096774194,0.5,0.28125,0.36,0.24858552303886788,0.2857142857142857,0.001693000622002543,2.911003128958415,-0.03959349497461939,0.5993467537479669,0.07690022270435087,,"[[22, 9], [23, 9]]",8,market_macro,logistic_regression,10,0.5283498601576405,0.5476190476190477,0.5045310797508864,0.12509534706330955
63,0.6290322580645162,0.5396825396825397,0.5357862903225806,0.5319148936170213,0.78125,0.6329113924050633,0.2455794394236731,0.746031746031746,0.0033289204329288637,1.5390330114656023,-0.18622562207779214,0.3073275078827309,0.22406454366464656,,"[[9, 22], [7, 25]]",8,market_macro,random_forest,10,0.5502161200101704,0.5952380952380952,0.47670292757809185,0.14492753623188404
63,0.5574596774193548,0.5238095238095238,0.5297379032258065,0.625,0.15625,0.25,,0.12698412698412698,0.001119877911637459,3.3201361562109972,-0.011719342736323024,0.40065324625203314,0.05232541254047722,,"[[28, 3], [27, 5]]",8,market_macro,svm_linear,10,0.5120772946859904,0.5079365079365079,0.5835285982745083,0.08314263920671157
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",9,market_macro,majority_class,10,0.5,0.4444444444444444,,
63,0.5195473251028806,0.5079365079365079,0.5046296296296297,0.5757575757575758,0.5277777777777778,0.5507246376811594,0.2576097460737421,0.5238095238095238,0.0024498582871629636,1.549758846477151,-0.15800919105016797,0.5,0.22249341515610116,,"[[13, 14], [17, 19]]",9,market_macro,logistic_regression,10,0.5520408163265307,0.5793650793650794,0.4724032175865215,0.14999999999999958
63,0.5092592592592593,0.5238095238095238,0.5509259259259259,0.65,0.3611111111111111,0.4642857142857143,0.256296544817677,0.31746031746031744,0.0026237891110771497,2.364014633674355,-0.09113977247619098,0.40065324625203314,0.1227232395614111,,"[[20, 7], [23, 13]]",9,market_macro,random_forest,10,0.5405612244897959,0.5634920634920635,0.4951732108129482,0.13928571428571374
63,0.5308641975308641,0.5238095238095238,0.5231481481481481,0.59375,0.5277777777777778,0.5588235294117647,,0.5079365079365079,0.00014205397429368585,0.08766199137652471,-0.23161654572474044,0.40065324625203314,0.48272862865344657,,"[[14, 13], [17, 19]]",9,market_macro,svm_linear,10,0.5448979591836735,0.5793650793650794,-0.23828886405487182,0.14999999999999958
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",1,alternative_only,majority_class,6,0.5,0.4365079365079365,,
63,0.3888888888888889,0.42857142857142855,0.4351851851851852,0.5,0.3888888888888889,0.4375,0.28442871302449246,0.4444444444444444,0.0020827555672513778,1.9143241475693151,-0.08071598151276027,0.8963160500715729,0.17301761455484888,,"[[13, 14], [22, 14]]",1,alternative_only,logistic_regression,6,0.5551856594110116,0.5555555555555556,0.5102121625208164,0.13751600512163836
63,0.3765432098765432,0.4603174603174603,0.4537037037037037,0.5294117647058824,0.5,0.5142857142857142,0.2706101847395274,0.5396825396825397,0.0018746020395360966,1.463825644505742,-0.09243312485943045,0.7750187318548887,0.23526072909883688,,"[[11, 16], [18, 18]]",1,alternative_only,random_forest,6,0.48758002560819463,0.5396825396825397,0.5048158982551835,0.06837387964148645
63,0.4228395061728395,0.4603174603174603,0.4583333333333333,0.53125,0.4722222222222222,0.5,,0.5079365079365079,0.002070674156895094,1.6881479917413922,-0.08071598151276027,0.7750187318548887,0.20280654159722478,,"[[12, 15], [19, 17]]",1,alternative_only,svm_linear,6,0.5449423815620998,0.5952380952380952,0.12044079994114465,0.16696542893725974
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",2,alternative_only,majority_class,6,0.5,0.4523809523809524,,
63,0.510204081632653,0.5714285714285714,0.5392857142857144,0.5384615384615384,0.25,0.34146341463414637,0.2562802152198967,0.20634920634920634,0.0006320666644422556,0.6837433337996993,-0.09942906138104901,0.15675152664822642,0.3678223212855594,,"[[29, 6], [21, 7]]",2,alternative_only,logistic_regression,6,0.463768115942029,0.47619047619047616,0.5640093933815782,0.037376048817695996
63,0.5040816326530613,0.5396825396825397,0.4928571428571428,0.4,0.07142857142857142,0.12121212121212122,0.25092643778168205,0.07936507936507936,-0.0010480797102983617,-2.0991574845538503,-0.06581422923655234,0.3073275078827309,0.8490905708212759,,"[[32, 3], [26, 2]]",2,alternative_only,random_forest,6,0.43808797355708123,0.47619047619047616,0.5591897215670448,0.037376048817695996
63,0.523469387755102,0.5714285714285714,0.5357142857142857,0.5454545454545454,0.21428571428571427,0.3076923076923077,,0.1746031746031746,0.0002841029978966889,0.33333965161878204,-0.08183863699633143,0.15675152664822642,0.43460646844664086,,"[[30, 5], [22, 6]]",2,alternative_only,svm_linear,6,0.47266717518433765,0.49206349206349204,0.7479060348767057,0.06941266209000668
63,0.5,0.5238095238095238,0.5,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,,0.0,0.40065324625203314,,,"[[33, 0], [30, 0]]",3,alternative_only,majority_class,6,0.5,0.49206349206349204,,
63,0.4777777777777777,0.5555555555555556,0.5409090909090909,0.5833333333333334,0.23333333333333334,0.3333333333333333,0.2624292454968985,0.19047619047619047,6.804351040896179e-05,0.12186345755718805,-0.04526786126271265,0.22498126814511127,0.47599734054848286,,"[[28, 5], [23, 7]]",3,alternative_only,logistic_regression,6,0.452116935483871,0.5,0.5855007881294831,0.012600806451612767
63,0.5040404040404041,0.49206349206349204,0.47424242424242424,0.375,0.1,0.15789473684210525,0.2529886362022589,0.12698412698412698,-0.0016084917176862792,-3.0970105070318663,-0.09842870125062753,0.5993467537479669,0.93520724167125,,"[[28, 5], [27, 3]]",3,alternative_only,random_forest,6,0.4652217741935484,0.5158730158730159,0.5630408305191354,0.04586693548387028
63,0.48282828282828283,0.4444444444444444,0.43939393939393934,0.4,0.3333333333333333,0.36363636363636365,,0.3968253968253968,-0.0022059840279534683,-1.8773718237821335,-0.19314786093671643,0.8432484733517736,0.8223205778058431,,"[[18, 15], [20, 10]]",3,alternative_only,svm_linear,6,0.4742943548387097,0.5238095238095238,0.3906873385028273,0.053931451612902526
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",4,alternative_only,majority_class,6,0.5,0.5396825396825397,,
63,0.41330645161290325,0.49206349206349204,0.49899193548387094,0.5,0.0625,0.1111111111111111,0.25910305150969554,0.06349206349206349,0.0003794100583653413,1.4751304734506816,-0.015669879061284253,0.5993467537479669,0.2335578156214323,,"[[29, 2], [30, 2]]",4,alternative_only,logistic_regression,6,0.5101419878296146,0.5634920634920635,0.5756341467778783,0.07200811359026213
63,0.4546370967741935,0.5079365079365079,0.5015120967741935,0.5087719298245614,0.90625,0.651685393258427,0.2567840041266211,0.9047619047619048,-0.00016334911710432659,-0.09645173270367716,-0.15405154235381646,0.5,0.5190018658746168,,"[[3, 28], [3, 29]]",4,alternative_only,random_forest,6,0.5038032454361054,0.5,0.4544633790634784,0.0633874239350879
63,0.436491935483871,0.47619047619047616,0.48286290322580644,0.4,0.0625,0.10810810810810811,,0.07936507936507936,0.0003458550973533413,1.3408443275380768,-0.01775071606763945,0.6926724921172691,0.2542328977523033,,"[[28, 3], [30, 2]]",4,alternative_only,svm_linear,6,0.521551724137931,0.5714285714285714,0.830979383726743,0.09685598377281737
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",5,alternative_only,majority_class,6,0.5,0.5079365079365079,,
