observations,auc,accuracy,balanced_accuracy,precision,recall,f1,brier,trade_rate,mean_strategy_return,strategy_sharpe,max_drawdown,accuracy_binom_pvalue_vs_0p50,strategy_mean_ttest_pvalue_gt_0,strategy_mean_permutation_pvalue,confusion_matrix_tn_fp_fn_tp,fold,feature_set,model,feature_count,val_auc,val_accuracy,threshold,youden_j
63,0.41836734693877553,0.49206349206349204,0.4464285714285714,0.16666666666666666,0.03571428571428571,0.058823529411764705,0.25775801329396003,0.09523809523809523,-0.0014272462597625397,-3.0047836258940888,-0.08979937269324811,0.5993467537479669,0.9294080285543693,,"[[30, 5], [27, 1]]",5,alternative_only,logistic_regression,6,0.455141129032258,0.5317460317460317,0.5705795227797599,0.05090725806451525
63,0.43469387755102046,0.4603174603174603,0.5071428571428571,0.4482758620689655,0.9285714285714286,0.6046511627906976,0.2587118118040562,0.9206349206349206,-0.0017924941134223411,-1.331867970451399,-0.25210095092560003,0.7750187318548887,0.7443508246654091,,"[[3, 32], [2, 26]]",5,alternative_only,random_forest,6,0.47958669354838707,0.5317460317460317,0.4630983740450867,0.07459677419354671
63,0.3938775510204082,0.4603174603174603,0.41785714285714287,0.125,0.03571428571428571,0.05555555555555555,,0.12698412698412698,-0.0019630321284402237,-3.844147981922462,-0.11830289176835096,0.7750187318548887,0.9694058104486837,,"[[28, 7], [27, 1]]",5,alternative_only,svm_linear,6,0.4576612903225806,0.5158730158730159,0.7609664431762317,0.02066532258064474
63,0.5,0.5079365079365079,0.5,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,,0.0,0.5,,,"[[32, 0], [31, 0]]",6,alternative_only,majority_class,6,0.5,0.5238095238095238,,
63,0.5070564516129032,0.5555555555555556,0.560483870967742,0.5294117647058824,0.8709677419354839,0.6585365853658537,0.24624539477096954,0.8095238095238095,-0.0020280390110693223,-0.812816116359662,-0.3291202777923339,0.22498126814511127,0.6558948096848114,,"[[8, 24], [4, 27]]",6,alternative_only,logistic_regression,6,0.4017676767676768,0.5,0.4650789616317041,0.037878787878785736
63,0.5423387096774194,0.5238095238095238,0.5282258064516129,0.5102040816326531,0.8064516129032258,0.625,0.24699683213622944,0.7777777777777778,-0.0037814054876322734,-1.476518283109908,-0.3579373750924745,0.40065324625203314,0.7666507547835233,,"[[8, 24], [6, 25]]",6,alternative_only,random_forest,6,0.44722222222222224,0.49206349206349204,0.485882680554737,0.007575757575756237
63,0.4879032258064516,0.5555555555555556,0.560483870967742,0.5294117647058824,0.8709677419354839,0.6585365853658537,,0.8095238095238095,-0.0009358444640490238,-0.391081377785448,-0.2599499942058747,0.22498126814511127,0.5765881512010196,,"[[8, 24], [4, 27]]",6,alternative_only,svm_linear,6,0.4005050505050505,0.48412698412698413,-0.4448706870725951,0.006060606060604434
63,0.5,0.3968253968253968,0.5,0.0,0.0,0.0,0.6031746031746031,0.0,0.0,,0.0,0.9615370831951954,,,"[[25, 0], [38, 0]]",7,alternative_only,majority_class,6,0.5,0.5317460317460317,,
63,0.5547368421052631,0.5873015873015873,0.4936842105263158,0.6,0.9473684210526315,0.7346938775510204,0.24918399042594666,0.9523809523809523,0.009535325768081705,6.095366919371214,-0.06394393932599618,0.10368394992842711,0.00181613186937328,,"[[1, 24], [2, 36]]",7,alternative_only,logistic_regression,6,0.42954717935745007,0.5079365079365079,0.4248024436014374,0.07260308626359402
63,0.4663157894736842,0.38095238095238093,0.46631578947368424,0.4,0.05263157894736842,0.09302325581395349,0.24944074373460118,0.07936507936507936,-0.0003233306683537095,-0.9734248451905676,-0.050236521103492415,0.9785217272378054,0.684542984437847,,"[[22, 3], [36, 2]]",7,alternative_only,random_forest,6,0.4578800910700734,0.5396825396825397,0.5547045688357115,0.02302049076650596
63,0.5442105263157895,0.5873015873015873,0.5142105263157895,0.6111111111111112,0.868421052631579,0.717391304347826,,0.8571428571428571,0.008850227309064596,5.9038380693852766,-0.08793632590890621,0.10368394992842711,0.0023802922793061433,,"[[4, 21], [5, 33]]",7,alternative_only,svm_linear,6,0.4146218062231217,0.5079365079365079,-0.3998008026881737,0.0604604098153273
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",8,alternative_only,majority_class,6,0.5,0.4523809523809524,,
63,0.4969758064516129,0.49206349206349204,0.4944556451612903,0.5,0.34375,0.4074074074074074,0.2543646459567999,0.3492063492063492,0.004145419878578636,2.0204321880870815,-0.09118308253998264,0.5993467537479669,0.1600792898856076,,"[[20, 11], [21, 11]]",8,alternative_only,logistic_regression,6,0.5418255784388508,0.5555555555555556,0.5033822619776334,0.11212814645308894
63,0.5403225806451613,0.5396825396825397,0.5362903225806451,0.5333333333333333,0.75,0.6233766233766234,0.2508978649979258,0.7142857142857143,0.00430021355551364,1.947613436278882,-0.11491997487404748,0.3073275078827309,0.1688868953697375,,"[[10, 21], [8, 24]]",8,alternative_only,random_forest,6,0.463768115942029,0.5714285714285714,0.4759138704022152,0.0678871090770421
63,0.5060483870967742,0.5396825396825397,0.5342741935483871,0.5283018867924528,0.875,0.6588235294117647,,0.8412698412698413,0.004580732711787103,1.9921007181707289,-0.12148021989881841,0.3073275078827309,0.16346882648483874,,"[[6, 25], [4, 28]]",8,alternative_only,svm_linear,6,0.5184337655733536,0.5714285714285714,-0.3057310310697606,0.0678871090770421
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",9,alternative_only,majority_class,6,0.5,0.4444444444444444,,
63,0.5,0.5079365079365079,0.5231481481481481,0.6,0.4166666666666667,0.4918032786885246,0.2472324495001626,0.3968253968253968,0.0005858601547256289,0.3178096560117524,-0.19869111815386775,0.5,0.4376269185856063,,"[[17, 10], [21, 15]]",9,alternative_only,logistic_regression,6,0.5244897959183673,0.5317460317460317,0.5095972321000762,0.0857142857142858
63,0.41872427983539096,0.5555555555555556,0.4861111111111111,0.5645161290322581,0.9722222222222222,0.7142857142857143,0.25315112218012914,0.9841269841269841,-0.00023328213985780502,-0.1021960649837807,-0.28555647068659473,0.22498126814511127,0.5201325945125416,,"[[0, 27], [1, 35]]",9,alternative_only,random_forest,6,0.4357142857142857,0.5634920634920635,0.4602267526549597,0.03928571428571692
63,0.47530864197530864,0.4444444444444444,0.4212962962962963,0.5121951219512195,0.5833333333333334,0.5454545454545454,,0.6507936507936508,-0.0009019476914255697,-0.43141766101772683,-0.23159226369325958,0.8432484733517736,0.5843714755905636,,"[[7, 20], [15, 21]]",9,alternative_only,svm_linear,6,0.5418367346938775,0.5555555555555556,0.9995101167169668,0.08928571428571497
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",1,no_alternative_data,majority_class,10,0.5,0.4365079365079365,,
63,0.42592592592592593,0.4126984126984127,0.47685185185185186,0.3333333333333333,0.027777777777777776,0.05128205128205128,0.25639362049779574,0.047619047619047616,-0.00011920304169068258,-0.4616717239827779,-0.017636442464771362,0.9350410384887238,0.5901873321059792,,"[[25, 2], [35, 1]]",1,no_alternative_data,logistic_regression,10,0.4865556978233035,0.47619047619047616,0.5742910922404588,0.041741357234314935
63,0.4495884773662551,0.42857142857142855,0.4305555555555556,0.5,0.4166666666666667,0.45454545454545453,0.2555433558334126,0.47619047619047616,0.004625009564132408,2.922247942397186,-0.08736654204997618,0.8963160500715729,0.07612141734354182,,"[[12, 15], [21, 15]]",1,no_alternative_data,random_forest,10,0.49218950064020484,0.5,0.5380344809600389,0.05121638924455868
63,0.43415637860082307,0.36507936507936506,0.4212962962962963,0.16666666666666666,0.027777777777777776,0.047619047619047616,,0.09523809523809523,-0.0002757564918673238,-1.050036265042643,-0.02576301648380175,0.9887125136633714,0.6978313996878478,,"[[22, 5], [35, 1]]",1,no_alternative_data,svm_linear,10,0.4973111395646607,0.48412698412698413,0.8174951780593133,0.043533930857874686
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",2,no_alternative_data,majority_class,10,0.5,0.4523809523809524,,
63,0.513265306122449,0.5079365079365079,0.46428571428571425,0.2857142857142857,0.07142857142857142,0.11428571428571428,0.2582461471658275,0.1111111111111111,-0.0018288731878762382,-2.0622642703303278,-0.15603319836213392,0.5,0.844838792202438,,"[[30, 5], [26, 2]]",2,no_alternative_data,logistic_regression,10,0.4429188914314773,0.47619047619047616,0.5909979886357986,0.037376048817695996
63,0.5510204081632653,0.5396825396825397,0.48928571428571427,0.3333333333333333,0.03571428571428571,0.06451612903225806,0.254257148642653,0.047619047619047616,-0.002222602367651281,-2.714149754768369,-0.13567172931353277,0.3073275078827309,0.9084400611038299,,"[[33, 2], [27, 1]]",2,no_alternative_data,random_forest,10,0.43707093821510307,0.4603174603174603,0.5990502774231408,0.005339435545385289
63,0.5112244897959184,0.5079365079365079,0.4607142857142857,0.2,0.03571428571428571,0.06060606060606061,,0.07936507936507936,-0.0024255222402606493,-2.954780456813514,-0.15603319836213392,0.5,0.9260971387421387,,"[[31, 4], [27, 1]]",2,no_alternative_data,svm_linear,10,0.4286803966437834,0.47619047619047616,1.0806255162586926,0.037376048817695996
63,0.5,0.5238095238095238,0.5,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,,0.0,0.40065324625203314,,,"[[33, 0], [30, 0]]",3,no_alternative_data,majority_class,10,0.5,0.49206349206349204,,
63,0.5424242424242425,0.5238095238095238,0.5424242424242425,0.5,0.9333333333333333,0.6511627906976745,0.2538686168936627,0.8888888888888888,0.0016106128936294222,0.9310489455197557,-0.1586149336971323,0.40065324625203314,0.3229151594760721,,"[[5, 28], [2, 28]]",3,no_alternative_data,logistic_regression,10,0.49319556451612906,0.5396825396825397,0.5032199983489887,0.0715725806451607
63,0.43535353535353527,0.42857142857142855,0.446969696969697,0.44642857142857145,0.8333333333333334,0.5813953488372093,0.26134965265843746,0.8888888888888888,-0.0011289603215480827,-0.6631928733274358,-0.18116853486249096,0.8963160500715729,0.6283505396220621,,"[[2, 31], [5, 25]]",3,no_alternative_data,random_forest,10,0.49193548387096775,0.5158730158730159,0.5303898576799516,0.031754032258064335
63,0.5313131313131313,0.49206349206349204,0.5136363636363637,0.48333333333333334,0.9666666666666667,0.6444444444444445,,0.9523809523809523,0.0009734945672876922,0.5558949577135708,-0.15861493369713198,0.5993467537479669,0.391835155710368,,"[[2, 31], [1, 29]]",3,no_alternative_data,svm_linear,10,0.48487903225806456,0.5396825396825397,0.1448080863849575,0.0730846774193541
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",4,no_alternative_data,majority_class,10,0.5,0.5396825396825397,,
63,0.6411290322580646,0.6349206349206349,0.6335685483870968,0.6216216216216216,0.71875,0.6666666666666666,0.24316383098320143,0.5873015873015873,0.005362658157131746,3.810116864071977,-0.10584325693528696,0.021478272762194606,0.03172569680432236,,"[[17, 14], [9, 23]]",4,no_alternative_data,logistic_regression,10,0.5398073022312373,0.5714285714285714,0.5389661744346064,0.16784989858011723
63,0.53125,0.47619047619047616,0.47530241935483875,0.4857142857142857,0.53125,0.5074626865671642,0.24807962732625186,0.5555555555555556,0.0013377771908024744,1.0146119734951358,-0.10553297905377634,0.6926724921172691,0.30828112326526375,,"[[13, 18], [15, 17]]",4,no_alternative_data,random_forest,10,0.5555273833671399,0.5634920634920635,0.5232462758494475,0.1759634888438084
63,0.689516129032258,0.5873015873015873,0.5902217741935484,0.65,0.40625,0.5,,0.31746031746031744,0.0026918879643456723,2.2604416950677533,-0.11524959704266946,0.10368394992842711,0.13326017914215219,,"[[24, 7], [19, 13]]",4,no_alternative_data,svm_linear,10,0.531947261663286,0.5476190476190477,0.7179382215969475,0.09584178498985513
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",5,no_alternative_data,majority_class,10,0.5,0.5079365079365079,,
63,0.4785714285714286,0.4603174603174603,0.48214285714285715,0.4318181818181818,0.6785714285714286,0.5277777777777778,0.2565963116210621,0.6984126984126984,-0.002250571660024923,-1.783793704209346,-0.2157373824585055,0.7750187318548887,0.810155773867445,,"[[10, 25], [9, 19]]",5,no_alternative_data,logistic_regression,10,0.594758064516129,0.6031746031746031,0.5170361132131586,0.2111895161290286
63,0.5102040816326531,0.5555555555555556,0.5035714285714286,0.5,0.03571428571428571,0.06666666666666667,0.2559476624032854,0.031746031746031744,0.0001346701212657096,0.4195915632601047,-0.024047240629430644,0.22498126814511127,0.41790713476155333,,"[[34, 1], [27, 1]]",5,no_alternative_data,random_forest,10,0.4964717741935484,0.5317460317460317,0.5808676584152378,0.04939516129032176
63,0.45918367346938777,0.4603174603174603,0.4714285714285714,0.42105263157894735,0.5714285714285714,0.48484848484848486,,0.6031746031746031,-0.003778033789147572,-2.585094182990198,-0.26978916169384226,0.7750187318548887,0.8977352503044718,,"[[13, 22], [12, 16]]",5,no_alternative_data,svm_linear,10,0.587953629032258,0.626984126984127,0.5031834015864076,0.2555443548387053
63,0.5,0.5079365079365079,0.5,0.0,0.0,0.0,0.49206349206349204,0.0,0.0,,0.0,0.5,,,"[[32, 0], [31, 0]]",6,no_alternative_data,majority_class,10,0.5,0.5238095238095238,,
63,0.5413306451612904,0.5873015873015873,0.5877016129032258,0.5757575757575758,0.6129032258064516,0.59375,0.2509520297781543,0.5238095238095238,-0.0006237502489498013,-0.402242566539279,-0.17583849748890612,0.10368394992842711,0.5787450292011395,,"[[18, 14], [12, 19]]",6,no_alternative_data,logistic_regression,10,0.554040404040404,0.5714285714285714,0.5033119494567106,0.16666666666666274
63,0.6370967741935484,0.5873015873015873,0.5897177419354839,0.5609756097560976,0.7419354838709677,0.6388888888888888,0.24346624315498142,0.6507936507936508,0.0009088443336407287,0.3809393492951518,-0.1569437504117377,0.10368394992842711,0.4253738187260051,,"[[14, 18], [8, 23]]",6,no_alternative_data,random_forest,10,0.49772727272727274,0.5158730158730159,0.48251705803231665,0.06060606060605833
63,0.532258064516129,0.5714285714285714,0.5675403225806451,0.625,0.3225806451612903,0.425531914893617,,0.25396825396825395,0.0009912228590425686,0.8103094405168862,-0.11475484607066533,0.15675152664822642,0.3445602246608207,,"[[26, 6], [21, 10]]",6,no_alternative_data,svm_linear,10,0.5525252525252526,0.5793650793650794,0.6022608649371656,0.14999999999999697
63,0.5,0.3968253968253968,0.5,0.0,0.0,0.0,0.6031746031746031,0.0,0.0,,0.0,0.9615370831951954,,,"[[25, 0], [38, 0]]",7,no_alternative_data,majority_class,10,0.5,0.5317460317460317,,
63,0.523157894736842,0.4603174603174603,0.5526315789473684,1.0,0.10526315789473684,0.19047619047619047,0.26398689876288123,0.06349206349206349,0.002829725514927941,3.6194434996364717,0.0,0.7750187318548887,0.03873977932674919,,"[[25, 0], [34, 4]]",7,no_alternative_data,logistic_regression,10,0.49962054136099165,0.5238095238095238,0.5198915262520425,0.041740450290916664
63,0.4242105263157894,0.4444444444444444,0.5394736842105263,1.0,0.07894736842105263,0.14634146341463414,0.26141804561671755,0.047619047619047616,0.0020964116754188904,2.8910159022474304,0.0,0.8432484733517736,0.07829981701831523,,"[[25, 0], [35, 3]]",7,no_alternative_data,random_forest,10,0.5110043005312421,0.5317460317460317,0.5321717824470595,0.04452314697697807
63,0.5284210526315789,0.4126984126984127,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,,0.015873015873015872,0.0013396324791646603,2.0160645150967413,0.0,0.9350410384887238,0.16059874123158413,,"[[25, 0], [37, 1]]",7,no_alternative_data,svm_linear,10,0.4981027068049583,0.5476190476190477,0.6374019940260053,0.06425499620541206
63,0.5,0.49206349206349204,0.5,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,,0.0,0.5993467537479669,,,"[[31, 0], [32, 0]]",8,no_alternative_data,majority_class,10,0.5,0.4523809523809524,,
63,0.5695564516129032,0.49206349206349204,0.4954637096774194,0.5,0.28125,0.36,0.24858552303886788,0.2857142857142857,0.001693000622002543,2.911003128958415,-0.03959349497461939,0.5993467537479669,0.07690022270435087,,"[[22, 9], [23, 9]]",8,no_alternative_data,logistic_regression,10,0.5283498601576405,0.5476190476190477,0.5045310797508864,0.12509534706330955
63,0.6290322580645162,0.5396825396825397,0.5357862903225806,0.5319148936170213,0.78125,0.6329113924050633,0.24557943942367313,0.746031746031746,0.0033289204329288637,1.5390330114656023,-0.18622562207779214,0.3073275078827309,0.22406454366464656,,"[[9, 22], [7, 25]]",8,no_alternative_data,random_forest,10,0.5502161200101704,0.5952380952380952,0.47670292757809196,0.14492753623188404
63,0.5574596774193548,0.5238095238095238,0.5297379032258065,0.625,0.15625,0.25,,0.12698412698412698,0.001119877911637459,3.3201361562109972,-0.011719342736323024,0.40065324625203314,0.05232541254047722,,"[[28, 3], [27, 5]]",8,no_alternative_data,svm_linear,10,0.5120772946859904,0.5079365079365079,0.5835285982745083,0.08314263920671157
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",9,no_alternative_data,majority_class,10,0.5,0.4444444444444444,,
63,0.5195473251028806,0.5079365079365079,0.5046296296296297,0.5757575757575758,0.5277777777777778,0.5507246376811594,0.2576097460737421,0.5238095238095238,0.0024498582871629636,1.549758846477151,-0.15800919105016797,0.5,0.22249341515610116,,"[[13, 14], [17, 19]]",9,no_alternative_data,logistic_regression,10,0.5520408163265307,0.5793650793650794,0.4724032175865215,0.14999999999999958
63,0.5092592592592593,0.5238095238095238,0.5509259259259259,0.65,0.3611111111111111,0.4642857142857143,0.25629654481767694,0.31746031746031744,0.0026237891110771497,2.364014633674355,-0.09113977247619098,0.40065324625203314,0.1227232395614111,,"[[20, 7], [23, 13]]",9,no_alternative_data,random_forest,10,0.5405612244897959,0.5634920634920635,0.4951732108129482,0.13928571428571374
63,0.5308641975308641,0.5238095238095238,0.5231481481481481,0.59375,0.5277777777777778,0.5588235294117647,,0.5079365079365079,0.00014205397429368585,0.08766199137652471,-0.23161654572474044,0.40065324625203314,0.48272862865344657,,"[[14, 13], [17, 19]]",9,no_alternative_data,svm_linear,10,0.5448979591836735,0.5793650793650794,-0.23828886405487182,0.14999999999999958
63,0.5,0.42857142857142855,0.5,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,,0.0,0.8963160500715729,,,"[[27, 0], [36, 0]]",1,sentiment_only,majority_class,3,0.5,0.4365079365079365,,
63,0.5401234567901234,0.4444444444444444,0.47685185185185186,0.5294117647058824,0.25,0.33962264150943394,0.25026743511868266,0.2698412698412698,0.004767446471548517,4.346164908208073,-0.015109299899720208,0.8432484733517736,0.017495422296024066,,"[[19, 8], [27, 9]]",1,sentiment_only,logistic_regression,3,0.5600512163892445,0.5476190476190477,0.5026936553643606,0.1480153649167722
63,0.5010288065843622,0.5079365079365079,0.45833333333333337,0.5471698113207547,0.8055555555555556,0.651685393258427,0.25784779602823815,0.8412698412698413,0.0058808849181419464,3.895882747575278,-0.08736654204997607,0.5,0.028939726424997175,,"[[3, 24], [7, 29]]",1,sentiment_only,random_forest,3,0.41357234314980795,0.5873015873015873,0.43622285716814135,0.07503201024328043
63,0.5411522633744856,0.5396825396825397,0.49074074074074076,0.5660377358490566,0.8333333333333334,0.6741573033707865,,0.8412698412698413,0.006484551439493372,3.9317970849061354,-0.09243312485943034,0.3073275078827309,0.02783651514125187,,"[[4, 23], [6, 30]]",1,sentiment_only,svm_linear,3,0.5426376440460947,0.5873015873015873,-0.2766048117171288,0.09961587708066755
63,0.5,0.5555555555555556,0.5,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,,0.0,0.22498126814511127,,,"[[35, 0], [28, 0]]",2,sentiment_only,majority_class,3,0.5,0.4523809523809524,,
63,0.55,0.4603174603174603,0.5035714285714286,0.44642857142857145,0.8928571428571429,0.5952380952380952,0.2498293577665443,0.8888888888888888,-0.0019181596615986396,-0.9755048698934755,-0.29645927204737865,0.7750187318548887,0.6849071258927761,,"[[4, 31], [3, 25]]",2,sentiment_only,logistic_regression,3,0.5403000254258836,0.5793650793650794,0.49306583375170265,0.12204424103737632
63,0.47346938775510206,0.6190476190476191,0.575,0.8333333333333334,0.17857142857142858,0.29411764705882354,0.25103939194375474,0.09523809523809523,0.0017714968352766285,2.3505058969960864,-0.029316150636060856,0.038462916804804625,0.12406258642349946,,"[[34, 1], [23, 5]]",2,sentiment_only,random_forest,3,0.48995677599796594,0.49206349206349204,0.5405127456695273,0.051106025934400875
